source_key,target_key,ref_type
casullo:2005,casullo:2012,further_ref
casullo:2005,phil-perspectives:2005,depends_on
casullo:2005a,borchert:2005,depends_on
casullo:2005b,borchert:2005,depends_on
casullo:2007a,casullo:2012,further_ref
casullo:2009,casullo:2012,further_ref
casullo:2010,casullo:2012,further_ref
casullo:2010a,dancy_j-etal:2010,depends_on
casullo:2012a,casullo:2012,depends_on
casullo:2012b,casullo:2012,depends_on
casullo:2012c,casullo:2012,depends_on
casullo:2012d,casullo:2012,depends_on
casullo:2012e,casullo-thurow:2013,further_ref
casullo:2012e,casullo:2012,depends_on
casullo:2012f,garciacarpintero-koelbel:2012,depends_on
casullo:2014,henderson_d-horgan:2014,further_ref
casullo:2019,gendler-hawthorne:2019,depends_on
casullo:2021,bueno_o-shalkowski:2021,depends_on
catalano_gd:2021,michelfelder_d-doorn:2021,depends_on
catalano_js:1998,morris_kj:2009,further_ref
catalano_js:1998,stewart_jon:1998,depends_on
cataldi:2015,joseph_f-etal:2015,depends_on
catan_j:1972,dewart:1972,further_ref
catana_l:2013,laerke-etal:2013,depends_on
catanzaro:1990,tymieniecka:1990a,depends_on
catanzaro:1995,tymieniecka:1995,depends_on
catanzaro:2012,tymieniecka:2012,depends_on
catanzaro:2015,tymieniecka:2015,depends_on
catapano_g:2010,gerson_lp:2010,depends_on
catapano_g:2012,benatouil-bonazzi:2012,depends_on
cates_l:1991,burkhardt_h-smith:1991a,depends_on
cath:2011,bengson-moffett:2011,depends_on
cath:2015,daly_ch:2015,depends_on
cath:2016,cappelen-etal:2016,depends_on
cath:2021,fridland_e-pavese:2021,depends_on
catlin_g:1967,pennock_jr-chapman:1967,depends_on
caton_ce:1959,klemke_ed:1970,further_ref
caton_ce:1967,castaneda:1967,depends_on
caton_ce:1967,firth_r:1967,further_ref
caton_ce:1971,steinberg_dd-jacobovits:1971,depends_on
caton_ce:1981,cole_p:1981,depends_on
caton_ce:1987,thomson_juj:1987,depends_on
caton_h:1970,moyal_gjd:1991a,further_ref
caton_h:1973a,kennington:1971,further_ref
caton_h:1973b,kennington:1973,further_ref
caton_h:1975,moyal_gjd:1991b,further_ref
caton_h:1980,curley_em:1978,further_ref
caton_h:1980,williams_bao:1978,further_ref
caton_h:1980,wilson_md:1978,further_ref
catren:2009,bitbol-etal:2009,depends_on
catren:2011,bryant_lr-etal:2011,depends_on
catren:2018,gironi:2018,depends_on
cattanei_e:2007,erler_m-brisson:2007,depends_on
cattaneo_g-etal:1995,depaulischimanovich-etal:1995,depends_on
cattaneo_g:1992,corsi_g-etal:1992,depends_on
cattaruzza:2001,albertazzi:2001,depends_on
catterson:2004,kolak-symons:2004,depends_on
cattorini:2001,tymieniecka-agazzi:2001,depends_on
catucci:1997,tymieniecka:1997,depends_on
cauchy_v:1995,kucuradi-cohen:1995,depends_on
cauchy_v:2000,bourgeois_b-havet:2000,depends_on
caudal:2015,gueron:2015,depends_on
caujollezaslawsky:1990,devereux_d-pellegrin:1990,depends_on
caulton:2016,bigaj-wuethrich:2016,depends_on
caulton:2018,esfeld-deckert:2018,further_ref
caulton:2021,knox_e-wilson:2021,depends_on
causey_rl:1974,bohm_dj:1974,further_ref
causey_rl:1974,suppe:1974,depends_on
causey_rl:1976,cohen_rs-etal:1976,depends_on
causey_rl:1976a,przelecki-etal:1976,depends_on
causey_rl:1980,nickles_t:1980,depends_on
causey_rl:2005,festa_r-etal:2005a,depends_on
cavadini_j:2012,wetzel_j:2012,depends_on
cavagnaro_e:1997,calvo_t-brisson:1997,depends_on
cavaille:1995,hallyn:1995,depends_on
cavaille:2000,canziani-etal:2000,depends_on
cavaille:2001a,moreau_pf:2001,depends_on
cavaille:2003,paganini_g:2003,depends_on
cavaliere_f:2017,beziau-basti:2017,depends_on
cavaliere_g-harris:2019,lever-poama:2019,depends_on
cavalieri:2006,singer_p:2006,depends_on
cavallar:1995,robinson_hok:1995c,depends_on
cavallar:2018,waibel_vl-etal:2018e,depends_on
cavallaro_f:2006,clucas:2006,depends_on
cavallero:2014a,brooks_t:2014,depends_on
cavallin:2001,albertazzi:2001,depends_on
cavallin:2013,svennerlind-etal:2013,depends_on
cavanaugh_jc:1989,poon-etal:1989,depends_on
cavarero:2017,garry_a-etal:2017,depends_on
cavazza-zweigenbaum:1995,saintdizier-viegas:1995,depends_on
cave_em:2014,coons_c-weber:2014,depends_on
cave_p:2011,ohear:2011,depends_on
cave_t:1995,harris_h:1995,depends_on
cavedon-rao:1996,foo-goebel:1996,depends_on
cavedontaylor:2009,muller_h:2009,further_ref
cavell_m:2000,ullmannmargalit:2000,depends_on
cavell_m:2011,gallagher_s:2011,depends_on
cavell_s:1965,black_m:1965,depends_on
cavell_s:1969,cavell_s:2002,further_ref
cavell_s:1969a,fann:1969,depends_on
cavell_s:1982,cohen_t-guyer:1982,depends_on
cavell_s:1986,heller_t-etal:1986,depends_on
cavell_s:1989a,mcmurrin:1989,depends_on
cavell_s:2000,faulconer-wrathall:2000,depends_on
cavell_s:2001,floyd_j-shieh:2001,depends_on
cavell_s:2002,cavell_s:2015,further_ref
cavell_s:2010,hagberg-jost:2010,depends_on
cavell_s:2015,cavell_s:2002,further_ref
caves_cm:1990,zurek:1990,depends_on
caves_cm:1994,halliwell_jj-etal:1994,depends_on
cavini:1995,rowe_c:1995,depends_on
cavini:2007a,strumia_a:2007,depends_on
cavini:2009,crubellier-laks:2009,depends_on
caws:1975a,ihde_d-zaner:1975,depends_on
caws:1989,maxwell_ml-savage:1989,depends_on
caws:1992,howells_c:1992,depends_on
caws:1994,gould_c-cohen:1994,depends_on
caws:2000,bourgeois_b-havet:2000,depends_on
caws:2003,dyke_h:2003,depends_on
caws:2003a,schumacher_bn:2003,depends_on
cawsey:1990,dale_r-etal:1990,depends_on
caygill:2006,goudeli-etal:2006,depends_on
cayla_f:1995,ogien_r-paperman:1995,depends_on
cayla_f:1995a,janicaud:1995,depends_on
cayla_o:1996,cantosperber:1996,depends_on
cayley_a:1883,ewald_wb:1996,further_ref
cayrol_c:1995,mellish-perrault:1995,depends_on
caza-cameron:2013,david_s-etal:2013,depends_on
cazenave_a:1981,kluxen_w:1981a,depends_on
ceard_j:1976,margolin:1976,depends_on
ceccarelli_g:2006,schabel:2006,depends_on
cecchetto_c:2016,roberts_i:2016,depends_on
cecchinato:2018,waibel_vl-etal:2018d,depends_on
ceci_sj-howe:1982,underwood_g-stevens:1982,depends_on
cecilialafuente:1987,tymieniecka:1987,depends_on
cecilialafuente:1990,tymieniecka:1990,depends_on
cecilialafuente:1993,tymieniecka:1993a,depends_on
cecilialafuente:1993a,tymieniecka:1993a,depends_on
cecilialafuente:1996,tymieniecka:1996,depends_on
cecilialafuente:2000,kronegger-tymieniecka:2000,depends_on
cecilialafuente:2000a,tymieniecka:2000c,depends_on
cecilialafuente:2002,tymieniecka:2002a,depends_on
cecilialafuente:2002a,tymieniecka:2002e,depends_on
cecilialafuente:2005,tymieniecka:2005a,depends_on
cecilialafuente:2005a,tymieniecka:2005b,depends_on
cecilialafuente:2018,smith_ws-etal:2018,depends_on
cegla:1981,beltrametti-vanfraassen:1981,depends_on
cei-french:2009,bitbol-etal:2009,depends_on
cekic:1991,tymieniecka:1991a,depends_on
cekic:1996,tymieniecka:1996,depends_on
celaconde:1996,munevar:1996,depends_on
celano_aj:1990,renehan_r:1990,further_ref
celano_aj:2021,cross_ri-paasch:2021,depends_on
celano_b:1999,searle_jr:1998d,further_ref
celano_b:2013,green_le-leiter:2013,depends_on
celenza_ah:2014,schmaltz:2014,depends_on
celenza_ah:2020,mcdonough_jk:2020,depends_on
celenza_cs:2007,hankins_j:2007,depends_on
celenza_cs:2009,boysstones-etal:2009,depends_on
celestinosilva:2008,rivasmonroy-etal:2008,depends_on
celestinosilva:2008a,rivasmonroy-etal:2008,depends_on
celestinosilva:2011,krause_d-videira:2011,depends_on
celikates:2017,freyenhagen_f:2013,further_ref
celikates:2018,gordon_pe-etal:2018,depends_on
celis:1995,janicaud:1995,depends_on
cellucci:1980,dallachiara:1980,depends_on
cellucci:1992a,corsi_g-etal:1992,depends_on
cellucci:1999,egidi_r:1999,depends_on
cellucci:2000,grosholz-breger:2000,depends_on
cellucci:2013,amoretti-vassallo:2013,depends_on
cendra-etal:2001,engquist-schmid:2001,depends_on
centi:2001,gerhardt_v-etal:2001a,depends_on
centi:2011,fabbianelli-etal:2011,depends_on
centi:2014,fabbianelli-luft:2014,depends_on
centi:2015,dewarren-staiti:2015,depends_on
centineo:1995,simons_m-galloway:1995,depends_on
centore_ff:1970,smith_tg:1969,further_ref
centrone_b:2015,mayhew_r:2015,depends_on
centrone_s:2013a,centrone_s:2013,depends_on
centrone_s:2014,hartimo:2010,further_ref
centrone_s:2016,antonelli_m-david:2016,depends_on
centrone_s:2017,bolzano:2014,further_ref
centrone_s:2017,bolzano:2014a,further_ref
centrone_s:2017,bolzano:2014b,further_ref
centrone_s:2017,bolzano:2014c,further_ref
cerami:2016,taylor_rc-lopezfarjeat:2016,depends_on
cerami:2018,quarantotto_d:2018,depends_on
cerami:2018a,falcon-lefebvre:2018,depends_on
cerbone:2005,dreyfus_hl-wrathall:2005,depends_on
cerbone:2012,luft-overgaard:2012,depends_on
cerbone:2013,wrathall:2013,depends_on
cerbone:2013a,zahavi:2013,depends_on
cerbone:2017,doro-overgaard:2017,depends_on
cercone-etal:1992,lehmann_f:1992,depends_on
cercone-mccalla:1987a,cercone-mccalla:1987,depends_on
cerezo:2014,stalmaszczyk:2014a,depends_on
cerezogalan:2001,nicolas_ja-frapolli:2001,depends_on
cerezuelle:1986,mitcham-huning:1986,depends_on
cerf:1969,austin_jl:1962,further_ref
cerf:1969,fann:1969,depends_on
cerf:1975,austin_jl:1962,further_ref
cerri_g:1992,rossetti_l:1992,depends_on
cerrito_s-mayer:2010,beklemishev-etal:2010,depends_on
cerutti_p:2013,ingarden:2011,further_ref
cervesato-etal:1998,cohn_ag-etal:1998,depends_on
cervin_u:1964,lejman_f-norbeck:1964,depends_on
cesalli-etal:2013,fink_jl-etal:2013,depends_on
cesalli-mulligan:2017,kriegel_u:2017,depends_on
cesalli:2007a,marenbon:2007,further_ref
cesalli:2008,erismann_ch-schniewind:2008,depends_on
cesalli:2011,reboul_a:2011,depends_on
cesalli:2011,reboul_a:2014a,further_ref
cesalli:2012,marenbon:2012,depends_on
cesalli:2013,fisette_d-frechette:2013,depends_on
cesalli:2013a,bos_ep:2013,further_ref
cesalli:2014,massin-meylan:2014,depends_on
cesalli:2014a,beriou-etal:2014,depends_on
cesalli:2014b,reboul_a:2014a,depends_on
cesalli:2015,cameron_m-stainton:2015,depends_on
cesalli:2016,dutilhnovaes-read:2016,depends_on
cesalli:2017,frechette-taieb:2017,depends_on
cesarz:2016,mander-panagakou:2016,depends_on
cettolo-etal:1998,demori_r:1998,depends_on
cettolo-etal:1998a,demori_r:1998,depends_on
ceusters_w-bona:2016,zaibert:2016,depends_on
ceva-etal:2017,rawlinson-ward:2017,depends_on
ceva-ferretti:2019,lever-poama:2019,depends_on
cevolani:2014a,ciuni-etal:2014,depends_on
cevolani:2015,maeki-etal:2015,depends_on
cevolani:2017,massimi-etal:2017,depends_on
ceylan_y:2010,floistad:2010,depends_on
chabas_j:2006,feingold_m-navarrobrotons:2006,depends_on
chadha:2015,oppy:2015,depends_on
chadha:2017,bernecker-michaelian:2017,depends_on
chadha:2017a,lippertrasmussen-etal:2017,depends_on
chadha:2020,seager:2020,depends_on
chadwick_h:1999,bowersock-etal:1999,depends_on
chadwick_ja:1928,chadwick_ja:1928a,further_ref
chadwick_ja:1928,chadwick_ja:1928b,further_ref
chadwick_ja:1928a,chadwick_ja:1928,further_ref
chadwick_ja:1928c,chadwick_ja:1928b,further_ref
chadwick_r-hedgecoe:2002,burley_j-harris:2002,depends_on
chadwick_r:1998,morscher-etal:1998,depends_on
chadwick_r:2009,kuhse-singer:2009,depends_on
chadwick_rh:1967a,armstrong_ah:1967,depends_on
chadwick_rh:1967b,armstrong_ah:1967,depends_on
chadwick_rh:1967c,armstrong_ah:1967,depends_on
chafe:1976,li_cn:1976,depends_on
chafe:1980a,chafe:1980,depends_on
chaffee:2011,elliott_a:2011,depends_on
chafuen:2021,braun_he-etal:2021,depends_on
chagrov-chagrova:2006,governatori-etal:2006,depends_on
chagrov-rybakov:2003,balbiani-etal:2003,depends_on
chagrova:1998,kracht-etal:1998,depends_on
chai_jy-bierman:1997,vossen-etal:1997,depends_on
chaitin:1988,herken:1988,depends_on
chakrabarti_a:1985,matilal-shaw:1985,depends_on
chakrabarti_a:1993,matilal-chakrabarti:1993,depends_on
chakrabarti_a:1995,kumarsen_p-verma:1995,depends_on
chakrabarti_a:1998,hahn_le:1998,depends_on
chakrabarti_a:2006,strawson_pf-chakrabarti:2006,depends_on
chakrabarti_a:2006a,strawson_pf-chakrabarti:2006,depends_on
chakrabarti_an-dhar:2017,brennan_dm-etal:2017,depends_on
chakrabarti_an-dhar:2017a,brennan_dm-etal:2017,depends_on
chakrabarti_ar-gosh:2011,bandyopadhyay_p-forster:2011,depends_on
chakrabarti_sh:2015,matheson_ma:2015,depends_on
chakrabarty_tk:1982,kumarsen_p:1982,depends_on
chakraborty_mn:2004,gillis_s-etal:2004,depends_on
chakravarthy_us-etal:1988,minker_j:1988,depends_on
chakravartty:2004,vanfraassen:2002,further_ref
chakravartty:2007a,monton:2007,depends_on
chakravartty:2008,stanford:2006,further_ref
chakravartty:2009,bird_a:2007,further_ref
chakravartty:2010,magnus_pd-busch:2010,depends_on
chakravartty:2010b,frigg-hunter:2010,depends_on
chakravartty:2012,landry-rickles:2012,depends_on
chakravartty:2013,ross_d-etal:2013,depends_on
chakravartty:2013a,french_s:2013a,further_ref
chakravartty:2013a,ghins:2013,further_ref
chakravartty:2013a,psillos:2013,further_ref
chakravartty:2013b,greco_j-groff:2013,depends_on
chakravartty:2017a,massimi-etal:2017,depends_on
chakravartty:2017b,jacobs_jd:2017,depends_on
chakravartty:2017e,saatsi:2017,depends_on
chakravartty:2018,glanzberg:2018,depends_on
chalasani-etal:1991,allen_jf-etal:1991,depends_on
chalmers_a:1993,french_s-kamminga:1993,depends_on
chalmers_a:1999a,sankey_h:1999,depends_on
chalmers_a:2002a,gaerdenfors-etal:2002,depends_on
chalmers_a:2006,cheyne_c-worrall:2006,depends_on
chalmers_a:2014,grimshaw_ma:2014,depends_on
chalmers_a:2017a,stadler_f:2017,depends_on
chalmers_dj:1992,dinsmore:1992,depends_on
chalmers_dj:1995,shear_j:1997,further_ref
chalmers_dj:1995a,metzinger:1995,depends_on
chalmers_dj:1997,shear_j:1997,further_ref
chalmers_dj:1998,jasper_h-etal:1998,depends_on
chalmers_dj:1998a,hameroff-etal:1998,depends_on
chalmers_dj:1999a,chalmers_dj:1996,further_ref
chalmers_dj:2000,metzinger:2000,depends_on
chalmers_dj:2002a,chalmers_dj:2002,depends_on
chalmers_dj:2002c,gendler-hawthorne:2002,depends_on
chalmers_dj:2002d,phil-perspectives:2002,depends_on
chalmers_dj:2003,jokic-smith:2003,depends_on
chalmers_dj:2003b,stich_sp-warfield:2003,depends_on
chalmers_dj:2003d,phil-issues:2003,depends_on
chalmers_dj:2004a,ludlow_p-etal:2004,depends_on
chalmers_dj:2004b,leiter_b:2004,depends_on
chalmers_dj:2004c,perry_j:2001a,further_ref
chalmers_dj:2006,gendler-hawthorne:2006,depends_on
chalmers_dj:2006a,garciacarpintero-macia:2006,depends_on
chalmers_dj:2006b,clayton_p-davies:2006,depends_on
chalmers_dj:2006c,lepore-smith:2006,depends_on
chalmers_dj:2007,alter_t-walter:2007,depends_on
chalmers_dj:2007a,velmans-schneider:2007,depends_on
chalmers_dj:2007b,velmans-schneider:2007,depends_on
chalmers_dj:2009,chalmers_dj-etal:2009,depends_on
chalmers_dj:2009a,chalmers_dj:2010,further_ref
chalmers_dj:2009a,mclaughlin_bp-etal:2009,depends_on
chalmers_dj:2011d,egan_a-weatherson:2011,depends_on
chalmers_dj:2013,chalmers_dj:2010,further_ref
chalmers_dj:2013a,chalmers_dj:2010,further_ref
chalmers_dj:2013b,alter_t-nagasawa:2015,further_ref
chalmers_dj:2013b,bruentrup-jaskolla:2017,further_ref
chalmers_dj:2014,chalmers_dj:2010,further_ref
chalmers_dj:2014a,goff_p-papineau:2014,further_ref
chalmers_dj:2014a,lee_g:2014,further_ref
chalmers_dj:2014a,levine_jo:2014,further_ref
chalmers_dj:2014b,cappelen:2012,further_ref
chalmers_dj:2015,rosen_g-etal:2015,depends_on
chalmers_dj:2015,rosen_g-etal:2018,further_ref
chalmers_dj:2016,braun_d:2016,further_ref
chalmers_dj:2017,keller_ja:2017,depends_on
chalmers_dj:2017a,bruentrup-jaskolla:2017,depends_on
chalmers_dj:2019,pautz-stoljar:2019,depends_on
chalmers_dj:2019a,colombo_m-etal:2019,depends_on
chalmers_dj:2020,seager:2020,depends_on
chalmers_dj:2020a,fisette_d-etal:2020,depends_on
chaloupek:2007,nemeth_e-etal:2007,depends_on
chalupsky:2000,cohn_ag-etal:2000,depends_on
chamberlain_a:2007,stein_sj:2007,depends_on
chamberlain_c:2016,kaukua-ekenberg:2016,depends_on
chamberlain_c:2019b,rutherford_d:2019,depends_on
chamberlin:1978,hooker_ca-etal:1978a,depends_on
chambers_c:2013a,abbey_r:2013,depends_on
chambers_c:2016,brake_e:2016,depends_on
chambers_c:2017a,marshall_r:2017,depends_on
chambers_c:2017b,garry_a-etal:2017,depends_on
chambers_cj:1968,moyal_gjd:1991c,further_ref
chambers_lp:1916,dewaal_c:2001b,further_ref
chambers_s-kopstein:2006,dryzek-etal:2006,depends_on
chambers_s:1995,white_sk:1995,depends_on
chambers_s:2003,madsen_r-strong:2003,depends_on
chambers_s:2004,rush_f:2004,depends_on
chambers_s:2012,oneill_m-williamson:2012,depends_on
chambers_t:2001a,haukioja:2001a,further_ref
chambers_t:2001a,kroon_fw:2001b,further_ref
chamberscoe:2020,omaoilearca_lc-lagaay:2020,depends_on
chamberspatterson:1985,north_jd-roche:1985,depends_on
chambon-haggard:2013,prinz_w-etal:2013,depends_on
chamleewright-storr:2015,boettke_pj-coyne:2015,depends_on
champagne_m-etal:1999,bouquet_p-etal:1999,depends_on
champigny:1981,schilpp:1981,depends_on
champion_em:2014,grimshaw_ma:2014,depends_on
champion_j:2012,mortimer_s-robertson:2012,depends_on
champion_jai:1999a,coudert-etal:1999,depends_on
champion_r:2017,baram_n-gattei:2017,depends_on
champlin_ts:1996,ohear:1996,depends_on
champollion:2010,champollion:2017,further_ref
champollion:2010a,aloni-etal:2010,depends_on
champollion:2012,aloni-etal:2012,depends_on
champollion:2017,champollion:2010,further_ref
chan_dk:2008a,chan_dk:2008,depends_on
chan_dk:2008b,chan_dk:2008,depends_on
chan_dk:2010,campbell_jk-etal:2010a,depends_on
chan_dk:2018,boonin_d:2018,depends_on
chan_dk:2018a,fiala_a:2018,depends_on
chan_h-darwiche:2002,dechter_r-etal:2002,depends_on
chan_h-darwiche:2003,doherty_p-etal:2003,depends_on
chan_j:2003,madsen_r-strong:2003,depends_on
chan_lc:2021,kriegel_u:2021,depends_on
chan_r-crummett:2019,buchak-etal:2019,depends_on
chan_s:2007,larsen_t-treier:2007,depends_on
chan_sy:2017,garry_a-etal:2017,depends_on
chan_t:2014a,chan_t:2014,depends_on
chance_ba-pasternack:2018,dahlstrom:2018,depends_on
chance_ba:2018,moran_k:2018,depends_on
chance_ba:2018a,dyck_c-wunderlich:2018,depends_on
chancellor:2012,calne-oreilly:2012,depends_on
chander_a:2010,levmore-nussbaum:2010,depends_on
chandler_hs:1966,loux:1970,further_ref
chandler_ja:2017,spohn:2012,further_ref
chandler_jea-dodek:2016,jotterand_f-dubljevic:2016,depends_on
chandrasekaran-etal:1995,glasgow_ja-etal:1995,depends_on
chandrasekhar:1949,chandrasekhar:1949a,further_ref
chandrasekhar:1973,mehra:1973,depends_on
chandrasekhar:1973a,mehra:1973,depends_on
chandrasekhar:1979,hawking_sw-israel:1979,depends_on
chandrasekharan:2014,osbeck-held:2014,depends_on
chang_cc-keisler:1977,chang_cc-keisler:1973,further_ref
chang_cc-keisler:1990,chang_cc-keisler:1973,further_ref
chang_cc:1965,barhillel:1965,depends_on
chang_cc:1967,crossley_jn:1967,depends_on
chang_cc:1971,scott_ds:1974,depends_on
chang_cc:1974,heyting:1974,depends_on
chang_cl-slagle:1979,webber_bl-nilsson:1981,further_ref
chang_do:2005,saadfilho-johnston:2005,depends_on
chang_f:1992,lin_ch-fu:1992,depends_on
chang_h-cartwright:2008,psillos-curd:2008,depends_on
chang_h:2007,ohear:2007,depends_on
chang_h:2008,massimi:2008,depends_on
chang_h:2012a,woody_a-etal:2012,depends_on
chang_h:2012b,mauskopf-schmaltz:2012,depends_on
chang_h:2013,buchwald_jz-fox:2013,depends_on
chang_h:2014,soler_l-etal:2014,depends_on
chang_h:2015a,arabatzis_t-etal:2015,depends_on
chang_h:2016,scerri-fisher:2016,depends_on
chang_h:2017,saatsi:2017,depends_on
chang_h:2020,kusch_m:2020,depends_on
chang_jas-chen:1997,cohen_par-wahlster:1997,depends_on
chang_r-sylvan:2021a,chang_r-sylvan:2021,depends_on
chang_r:1997a,chang_r:1997,depends_on
chang_r:2001a,phil-issues:2001,depends_on
chang_r:2001b,gert_b:1998,further_ref
chang_r:2004,phil-perspectives:2004,depends_on
chang_r:2004a,wallace_rj-etal:2004,depends_on
chang_r:2004b,baumann_p-betzler:2004,depends_on
chang_r:2009,sobel_d-wall:2009,depends_on
chang_r:2012,phil-issues:2012,depends_on
chang_r:2013a,shaferlandau:2013,depends_on
chang_r:2014,dainton-robinson:2014,depends_on
chang_r:2015,hirose-olson:2015,depends_on
chang_r:2015a,paul_la:2015,further_ref
chang_r:2017,marshall_r:2017,depends_on
chang_r:2021,chang_r-sylvan:2021,depends_on
channell_ce:1989,dalgarno_m-matthews:1989,depends_on
