id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
82554,vranas,Peter B.M.,Peter B.M.,Vranas,Vranas,,,,,,,false,,
82555,vranicki_p,Predrag,Predrag,Vranicki,Vranicki,,,,,,,false,,
82556,vrcan_s,Srdjan,Srdjan,Vrcan,Vrcan,,,,,,,false,,
82557,vredenburgh,Kate,Kate,Vredenburgh,Vredenburgh,,,,,,,false,,
82558,vreeswijk,Gerard A.W.,Gerard A.W.,Vreeswijk,Vreeswijk,,,,,,,false,,
82559,vrendenduin,F.G.J,F.G.J,Vrendenduin,Vrendenduin,,,,,,,false,,
82560,vriezen_e,E.,E.,Vriezen,Vriezen,,,,,,,false,,
82561,vrijen,Charlotte,Charlotte,Vrijen,Vrijen,,,,,,,false,,
82562,vrijenhoek_r,Robert,Robert,Vrijenhoek,Vrijenhoek,,,,,,,false,,
82563,vrjoensuuri,Mikko,Mikko,"Vrj{\""o}nsuuri",Vrjönsuuri,,,,,,,false,,
82564,vrolijk_a,Arnoud,Arnoud,Vrolijk,Vrolijk,,,,,,,false,,
82565,vromen_j,Jack,Jack,Vromen,Vromen,,,,,,,false,,
82566,vromen_s,Suzanne,Suzanne,Vromen,Vromen,,,,,,,false,,
82567,vrousalis,Nicholas,Nicholas,Vrousalis,Vrousalis,,,,,,,false,,
